Date,gold,dxy,crude,us10y,sp500
,GLD,DX-Y.NYB,CL=F,^TNX,^GSPC
2024-01-24,186.39999389648438,103.23999786376953,75.08999633789062,4.177999973297119,4868.5498046875
2024-01-25,187.13999938964844,103.56999969482422,77.36000061035156,4.131999969482422,4894.16015625
2024-01-26,187.00999450683594,103.47000122070312,78.01000213623047,4.159999847412109,4890.97021484375
2024-01-29,188.3300018310547,103.61000061035156,76.77999877929688,4.091000080108643,4927.93017578125
2024-01-30,188.58999633789062,103.4000015258789,77.81999969482422,4.059000015258789,4924.97021484375
2024-01-31,188.4499969482422,103.2699966430664,75.8499984741211,3.9670000076293945,4845.64990234375
2024-02-01,190.41000366210938,103.05000305175781,73.81999969482422,3.86299991607666,4906.18994140625
2024-02-02,188.61000061035156,103.91999816894531,72.27999877929688,4.0329999923706055,4958.60986328125
2024-02-05,187.57000732421875,104.44999694824219,72.77999877929688,4.164000034332275,4942.81005859375
2024-02-06,188.5500030517578,104.18000030517578,73.30999755859375,4.090000152587891,4954.22998046875
2024-02-07,188.5,104.04000091552734,73.86000061035156,4.110000133514404,4995.06005859375
2024-02-08,188.3300018310547,104.1500015258789,76.22000122070312,4.170000076293945,4997.91015625
2024-02-09,187.60000610351562,104.08000183105469,76.83999633789062,4.186999797821045,5026.60986328125
2024-02-12,187.11000061035156,104.16999816894531,76.91999816894531,4.171999931335449,5021.83984375
2024-02-13,184.52999877929688,104.95999908447266,77.87000274658203,4.315999984741211,4953.169921875
2024-02-14,184.4199981689453,104.72000122070312,76.63999938964844,4.267000198364258,5000.6201171875
2024-02-15,185.66000366210938,104.30000305175781,78.02999877929688,4.239999771118164,5029.72998046875
2024-02-16,186.33999633789062,104.27999877929688,79.19000244140625,4.295000076293945,5005.56982421875
2024-02-20,187.47000122070312,104.08000183105469,78.18000030517578,4.275000095367432,4975.509765625
2024-02-21,187.47999572753906,104.01000213623047,77.91000366210938,4.324999809265137,4981.7998046875
2024-02-22,187.55999755859375,103.95999908447266,78.61000061035156,4.327000141143799,5087.02978515625
2024-02-23,188.6199951171875,103.94000244140625,76.48999786376953,4.260000228881836,5088.7998046875
2024-02-26,188.1999969482422,103.83000183105469,77.58000183105469,4.298999786376953,5069.52978515625
2024-02-27,188.0,103.83000183105469,78.87000274658203,4.315000057220459,5078.18017578125
2024-02-28,188.33999633789062,103.9800033569336,78.54000091552734,4.27400016784668,5069.759765625
2024-02-29,189.30999755859375,104.16000366210938,78.26000213623047,4.251999855041504,5096.27001953125
2024-03-01,192.88999938964844,103.86000061035156,79.97000122070312,4.179999828338623,5137.080078125
2024-03-04,196.00999450683594,103.83000183105469,78.73999786376953,4.218999862670898,5130.9501953125
2024-03-05,197.19000244140625,103.80000305175781,78.1500015258789,4.13700008392334,5078.64990234375
2024-03-06,198.80999755859375,103.37000274658203,79.12999725341797,4.104000091552734,5104.759765625
2024-03-07,199.94000244140625,102.81999969482422,78.93000030517578,4.0920000076293945,5157.35986328125
